Scenario,CorrelationType,Size,InstanceFile,Algorithm,Run,ObjectiveValue,ExecutionTime,Error
scenario2,fully_correlated_sc2,800,kpfs_2.txt,ILS-10,3,414.000000,0.0319,
scenario2,fully_correlated_sc2,800,kpfs_2.txt,ILS-50,3,413.000000,0.1004,
scenario2,fully_correlated_sc2,800,kpfs_2.txt,ILS-100,3,413.000000,0.1655,
scenario2,fully_correlated_sc2,800,kpfs_2.txt,ILS-300,3,413.000000,0.2039,
scenario2,fully_correlated_sc2,800,kpfs_2.txt,ILS-2,4,394.000000,0.0108,
scenario2,fully_correlated_sc2,800,kpfs_2.txt,ILS-10,4,415.000000,0.0359,
scenario2,fully_correlated_sc2,800,kpfs_2.txt,ILS-50,4,410.000000,0.0668,
scenario2,fully_correlated_sc2,800,kpfs_2.txt,ILS-100,4,415.000000,0.2202,
scenario2,fully_correlated_sc2,800,kpfs_2.txt,ILS-300,4,409.000000,0.2328,
scenario2,fully_correlated_sc2,800,kpfs_2.txt,ILS-2,5,408.000000,0.0134,
scenario2,fully_correlated_sc2,800,kpfs_2.txt,ILS-10,5,414.000000,0.0278,
scenario2,fully_correlated_sc2,800,kpfs_2.txt,ILS-50,5,403.000000,0.1043,
scenario2,fully_correlated_sc2,800,kpfs_2.txt,ILS-100,5,413.000000,0.1916,
scenario2,fully_correlated_sc2,800,kpfs_2.txt,ILS-300,5,413.000000,0.1088,
scenario2,fully_correlated_sc2,800,kpfs_2.txt,ILS-2,6,409.000000,0.0166,
scenario2,fully_correlated_sc2,800,kpfs_2.txt,ILS-10,6,413.000000,0.0282,
scenario2,fully_correlated_sc2,800,kpfs_2.txt,ILS-50,6,413.000000,0.0834,
scenario2,fully_correlated_sc2,800,kpfs_2.txt,ILS-100,6,406.000000,0.1308,
scenario2,fully_correlated_sc2,800,kpfs_2.txt,ILS-300,6,410.000000,0.1093,
scenario2,fully_correlated_sc2,800,kpfs_2.txt,ILS-2,7,406.000000,0.0127,
scenario2,fully_correlated_sc2,800,kpfs_2.txt,ILS-10,7,411.000000,0.0239,
scenario2,fully_correlated_sc2,800,kpfs_2.txt,ILS-50,7,415.000000,0.2274,
scenario2,fully_correlated_sc2,800,kpfs_2.txt,ILS-100,7,414.000000,0.1232,
scenario2,fully_correlated_sc2,800,kpfs_2.txt,ILS-300,7,410.000000,0.1481,
scenario2,fully_correlated_sc2,800,kpfs_2.txt,ILS-2,8,398.000000,0.0119,
scenario2,fully_correlated_sc2,800,kpfs_2.txt,ILS-10,8,397.000000,0.0305,
scenario2,fully_correlated_sc2,800,kpfs_2.txt,ILS-50,8,414.000000,0.1701,
scenario2,fully_correlated_sc2,800,kpfs_2.txt,ILS-100,8,406.000000,0.1664,
scenario2,fully_correlated_sc2,800,kpfs_2.txt,ILS-300,8,413.000000,0.0962,
scenario2,fully_correlated_sc2,800,kpfs_2.txt,ILS-2,9,413.000000,0.0138,
scenario2,fully_correlated_sc2,800,kpfs_2.txt,ILS-10,9,413.000000,0.0293,
scenario2,fully_correlated_sc2,800,kpfs_2.txt,ILS-50,9,407.000000,0.0809,
scenario2,fully_correlated_sc2,800,kpfs_2.txt,ILS-100,9,415.000000,0.1339,
scenario2,fully_correlated_sc2,800,kpfs_2.txt,ILS-300,9,414.000000,0.1081,
scenario2,fully_correlated_sc2,800,kpfs_2.txt,ILS-2,10,410.000000,0.0137,
scenario2,fully_correlated_sc2,800,kpfs_2.txt,ILS-10,10,410.000000,0.0252,
scenario2,fully_correlated_sc2,800,kpfs_2.txt,ILS-50,10,411.000000,0.1362,
scenario2,fully_correlated_sc2,800,kpfs_2.txt,ILS-100,10,413.000000,0.1207,
scenario2,fully_correlated_sc2,800,kpfs_2.txt,ILS-300,10,407.000000,0.1197,
scenario2,fully_correlated_sc2,800,kpfs_3.txt,ILS-2,1,401.000000,0.0130,
scenario2,fully_correlated_sc2,800,kpfs_3.txt,ILS-10,1,415.000000,0.0251,
scenario2,fully_correlated_sc2,800,kpfs_3.txt,ILS-50,1,398.000000,0.0640,
scenario2,fully_correlated_sc2,800,kpfs_3.txt,ILS-100,1,409.000000,0.1730,
scenario2,fully_correlated_sc2,800,kpfs_3.txt,ILS-300,1,396.000000,0.1275,
scenario2,fully_correlated_sc2,800,kpfs_3.txt,ILS-2,2,393.000000,0.0096,
scenario2,fully_correlated_sc2,800,kpfs_3.txt,ILS-10,2,406.000000,0.0231,
scenario2,fully_correlated_sc2,800,kpfs_3.txt,ILS-50,2,415.000000,0.0689,
scenario2,fully_correlated_sc2,800,kpfs_3.txt,ILS-100,2,415.000000,0.1096,
scenario2,fully_correlated_sc2,800,kpfs_3.txt,ILS-300,2,415.000000,0.1611,
scenario2,fully_correlated_sc2,800,kpfs_3.txt,ILS-2,3,373.000000,0.0113,
scenario2,fully_correlated_sc2,800,kpfs_3.txt,ILS-10,3,412.000000,0.0349,
scenario2,fully_correlated_sc2,800,kpfs_3.txt,ILS-50,3,403.000000,0.0700,
scenario2,fully_correlated_sc2,800,kpfs_3.txt,ILS-100,3,415.000000,0.1183,
scenario2,fully_correlated_sc2,800,kpfs_3.txt,ILS-300,3,401.000000,0.1216,
scenario2,fully_correlated_sc2,800,kpfs_3.txt,ILS-2,4,382.000000,0.0121,
scenario2,fully_correlated_sc2,800,kpfs_3.txt,ILS-10,4,395.000000,0.0190,
scenario2,fully_correlated_sc2,800,kpfs_3.txt,ILS-50,4,396.000000,0.0757,
scenario2,fully_correlated_sc2,800,kpfs_3.txt,ILS-100,4,406.000000,0.1189,
scenario2,fully_correlated_sc2,800,kpfs_3.txt,ILS-300,4,398.000000,0.1552,
scenario2,fully_correlated_sc2,800,kpfs_3.txt,ILS-2,5,411.000000,0.0173,
scenario2,fully_correlated_sc2,800,kpfs_3.txt,ILS-10,5,405.000000,0.0300,
scenario2,fully_correlated_sc2,800,kpfs_3.txt,ILS-50,5,413.000000,0.1643,
scenario2,fully_correlated_sc2,800,kpfs_3.txt,ILS-100,5,415.000000,0.1659,
scenario2,fully_correlated_sc2,800,kpfs_3.txt,ILS-300,5,397.000000,0.1346,
scenario2,fully_correlated_sc2,800,kpfs_3.txt,ILS-2,6,399.000000,0.0115,
scenario2,fully_correlated_sc2,800,kpfs_3.txt,ILS-10,6,406.000000,0.0229,
scenario2,fully_correlated_sc2,800,kpfs_3.txt,ILS-50,6,409.000000,0.1334,
scenario2,fully_correlated_sc2,800,kpfs_3.txt,ILS-100,6,416.000000,0.2018,
scenario2,fully_correlated_sc2,800,kpfs_3.txt,ILS-300,6,416.000000,0.2055,
scenario2,fully_correlated_sc2,800,kpfs_3.txt,ILS-2,7,395.000000,0.0137,
scenario2,fully_correlated_sc2,800,kpfs_3.txt,ILS-10,7,400.000000,0.0223,
scenario2,fully_correlated_sc2,800,kpfs_3.txt,ILS-50,7,399.000000,0.1045,
scenario2,fully_correlated_sc2,800,kpfs_3.txt,ILS-100,7,401.000000,0.0964,
scenario2,fully_correlated_sc2,800,kpfs_3.txt,ILS-300,7,400.000000,0.2127,
scenario2,fully_correlated_sc2,800,kpfs_3.txt,ILS-2,8,386.000000,0.0121,
scenario2,fully_correlated_sc2,800,kpfs_3.txt,ILS-10,8,409.000000,0.0502,
scenario2,fully_correlated_sc2,800,kpfs_3.txt,ILS-50,8,415.000000,0.1011,
scenario2,fully_correlated_sc2,800,kpfs_3.txt,ILS-100,8,416.000000,0.1358,
scenario2,fully_correlated_sc2,800,kpfs_3.txt,ILS-300,8,392.000000,0.0940,
scenario2,fully_correlated_sc2,800,kpfs_3.txt,ILS-2,9,386.000000,0.0138,
scenario2,fully_correlated_sc2,800,kpfs_3.txt,ILS-10,9,409.000000,0.0388,
scenario2,fully_correlated_sc2,800,kpfs_3.txt,ILS-50,9,415.000000,0.0998,
scenario2,fully_correlated_sc2,800,kpfs_3.txt,ILS-100,9,399.000000,0.0924,
scenario2,fully_correlated_sc2,800,kpfs_3.txt,ILS-300,9,394.000000,0.1008,
scenario2,fully_correlated_sc2,800,kpfs_3.txt,ILS-2,10,386.000000,0.0115,
scenario2,fully_correlated_sc2,800,kpfs_3.txt,ILS-10,10,415.000000,0.0302,
scenario2,fully_correlated_sc2,800,kpfs_3.txt,ILS-50,10,409.000000,0.0744,
scenario2,fully_correlated_sc2,800,kpfs_3.txt,ILS-100,10,403.000000,0.0889,
scenario2,fully_correlated_sc2,800,kpfs_3.txt,ILS-300,10,396.000000,0.1044,
scenario2,fully_correlated_sc2,800,kpfs_4.txt,ILS-2,1,407.000000,0.0158,
scenario2,fully_correlated_sc2,800,kpfs_4.txt,ILS-10,1,406.000000,0.0200,
scenario2,fully_correlated_sc2,800,kpfs_4.txt,ILS-50,1,416.000000,0.1510,
scenario2,fully_correlated_sc2,800,kpfs_4.txt,ILS-100,1,416.000000,0.1455,
scenario2,fully_correlated_sc2,800,kpfs_4.txt,ILS-300,1,417.000000,0.1334,
scenario2,fully_correlated_sc2,800,kpfs_4.txt,ILS-2,2,388.000000,0.0125,
scenario2,fully_correlated_sc2,800,kpfs_4.txt,ILS-10,2,415.000000,0.0359,
scenario2,fully_correlated_sc2,800,kpfs_4.txt,ILS-50,2,416.000000,0.0625,
scenario2,fully_correlated_sc2,800,kpfs_4.txt,ILS-100,2,417.000000,0.1037,
scenario2,fully_correlated_sc2,800,kpfs_4.txt,ILS-300,2,403.000000,0.1202,
scenario2,fully_correlated_sc2,800,kpfs_4.txt,ILS-2,3,394.000000,0.0119,
scenario2,fully_correlated_sc2,800,kpfs_4.txt,ILS-10,3,415.000000,0.0377,
scenario2,fully_correlated_sc2,800,kpfs_4.txt,ILS-50,3,413.000000,0.1484,
scenario2,fully_correlated_sc2,800,kpfs_4.txt,ILS-100,3,414.000000,0.1246,
scenario2,fully_correlated_sc2,800,kpfs_4.txt,ILS-300,3,417.000000,0.2347,
scenario2,fully_correlated_sc2,800,kpfs_4.txt,ILS-2,4,407.000000,0.0144,
scenario2,fully_correlated_sc2,800,kpfs_4.txt,ILS-10,4,422.000000,0.0444,
scenario2,fully_correlated_sc2,800,kpfs_4.txt,ILS-50,4,411.000000,0.0809,
scenario2,fully_correlated_sc2,800,kpfs_4.txt,ILS-100,4,415.000000,0.2653,
scenario2,fully_correlated_sc2,800,kpfs_4.txt,ILS-300,4,416.000000,0.0991,
scenario2,fully_correlated_sc2,800,kpfs_4.txt,ILS-2,5,408.000000,0.0126,
scenario2,fully_correlated_sc2,800,kpfs_4.txt,ILS-10,5,413.000000,0.0256,
scenario2,fully_correlated_sc2,800,kpfs_4.txt,ILS-50,5,404.000000,0.1058,
scenario2,fully_correlated_sc2,800,kpfs_4.txt,ILS-100,5,422.000000,0.1687,
scenario2,fully_correlated_sc2,800,kpfs_4.txt,ILS-300,5,411.000000,0.0914,
scenario2,fully_correlated_sc2,800,kpfs_4.txt,ILS-2,6,415.000000,0.0121,
scenario2,fully_correlated_sc2,800,kpfs_4.txt,ILS-10,6,410.000000,0.0234,
scenario2,fully_correlated_sc2,800,kpfs_4.txt,ILS-50,6,413.000000,0.0834,
scenario2,fully_correlated_sc2,800,kpfs_4.txt,ILS-100,6,407.000000,0.0970,
scenario2,fully_correlated_sc2,800,kpfs_4.txt,ILS-300,6,413.000000,0.1688,
scenario2,fully_correlated_sc2,800,kpfs_4.txt,ILS-2,7,402.000000,0.0121,
scenario2,fully_correlated_sc2,800,kpfs_4.txt,ILS-10,7,410.000000,0.0282,
scenario2,fully_correlated_sc2,800,kpfs_4.txt,ILS-50,7,414.000000,0.1102,
scenario2,fully_correlated_sc2,800,kpfs_4.txt,ILS-100,7,415.000000,0.1485,
scenario2,fully_correlated_sc2,800,kpfs_4.txt,ILS-300,7,411.000000,0.1600,
scenario2,fully_correlated_sc2,800,kpfs_4.txt,ILS-2,8,416.000000,0.0109,
scenario2,fully_correlated_sc2,800,kpfs_4.txt,ILS-10,8,415.000000,0.0276,
scenario2,fully_correlated_sc2,800,kpfs_4.txt,ILS-50,8,399.000000,0.0643,
scenario2,fully_correlated_sc2,800,kpfs_4.txt,ILS-100,8,412.000000,0.0873,
scenario2,fully_correlated_sc2,800,kpfs_4.txt,ILS-300,8,415.000000,0.2657,
scenario2,fully_correlated_sc2,800,kpfs_4.txt,ILS-2,9,412.000000,0.0143,
scenario2,fully_correlated_sc2,800,kpfs_4.txt,ILS-10,9,416.000000,0.0196,
scenario2,fully_correlated_sc2,800,kpfs_4.txt,ILS-50,9,409.000000,0.0781,
scenario2,fully_correlated_sc2,800,kpfs_4.txt,ILS-100,9,422.000000,0.0954,
scenario2,fully_correlated_sc2,800,kpfs_4.txt,ILS-300,9,406.000000,0.1159,
scenario2,fully_correlated_sc2,800,kpfs_4.txt,ILS-2,10,416.000000,0.0133,
scenario2,fully_correlated_sc2,800,kpfs_4.txt,ILS-10,10,413.000000,0.0305,
scenario2,fully_correlated_sc2,800,kpfs_4.txt,ILS-50,10,416.000000,0.0693,
scenario2,fully_correlated_sc2,800,kpfs_4.txt,ILS-100,10,422.000000,0.0931,
scenario2,fully_correlated_sc2,800,kpfs_4.txt,ILS-300,10,409.000000,0.1505,
scenario2,fully_correlated_sc2,800,kpfs_5.txt,ILS-2,1,362.000000,0.0101,
scenario2,fully_correlated_sc2,800,kpfs_5.txt,ILS-10,1,380.000000,0.0278,
scenario2,fully_correlated_sc2,800,kpfs_5.txt,ILS-50,1,380.000000,0.1012,
scenario2,fully_correlated_sc2,800,kpfs_5.txt,ILS-100,1,387.000000,0.2215,
scenario2,fully_correlated_sc2,800,kpfs_5.txt,ILS-300,1,386.000000,0.1840,
scenario2,fully_correlated_sc2,800,kpfs_5.txt,ILS-2,2,387.000000,0.0122,
scenario2,fully_correlated_sc2,800,kpfs_5.txt,ILS-10,2,392.000000,0.0239,
scenario2,fully_correlated_sc2,800,kpfs_5.txt,ILS-50,2,382.000000,0.0974,
scenario2,fully_correlated_sc2,800,kpfs_5.txt,ILS-100,2,374.000000,0.0943,
scenario2,fully_correlated_sc2,800,kpfs_5.txt,ILS-300,2,386.000000,0.2196,
scenario2,fully_correlated_sc2,800,kpfs_5.txt,ILS-2,3,376.000000,0.0113,
scenario2,fully_correlated_sc2,800,kpfs_5.txt,ILS-10,3,385.000000,0.0240,
scenario2,fully_correlated_sc2,800,kpfs_5.txt,ILS-50,3,387.000000,0.0993,
scenario2,fully_correlated_sc2,800,kpfs_5.txt,ILS-100,3,382.000000,0.0996,
scenario2,fully_correlated_sc2,800,kpfs_5.txt,ILS-300,3,392.000000,0.1254,
scenario2,fully_correlated_sc2,800,kpfs_5.txt,ILS-2,4,372.000000,0.0119,
scenario2,fully_correlated_sc2,800,kpfs_5.txt,ILS-10,4,377.000000,0.0214,
scenario2,fully_correlated_sc2,800,kpfs_5.txt,ILS-50,4,385.000000,0.0920,
scenario2,fully_correlated_sc2,800,kpfs_5.txt,ILS-100,4,366.000000,0.1363,
scenario2,fully_correlated_sc2,800,kpfs_5.txt,ILS-300,4,392.000000,0.1611,
scenario2,fully_correlated_sc2,800,kpfs_5.txt,ILS-2,5,353.000000,0.0146,
scenario2,fully_correlated_sc2,800,kpfs_5.txt,ILS-10,5,382.000000,0.0274,
scenario2,fully_correlated_sc2,800,kpfs_5.txt,ILS-50,5,383.000000,0.1152,
scenario2,fully_correlated_sc2,800,kpfs_5.txt,ILS-100,5,378.000000,0.2775,
scenario2,fully_correlated_sc2,800,kpfs_5.txt,ILS-300,5,385.000000,0.2901,
scenario2,fully_correlated_sc2,800,kpfs_5.txt,ILS-2,6,368.000000,0.0133,
scenario2,fully_correlated_sc2,800,kpfs_5.txt,ILS-10,6,379.000000,0.0232,
scenario2,fully_correlated_sc2,800,kpfs_5.txt,ILS-50,6,383.000000,0.1289,
scenario2,fully_correlated_sc2,800,kpfs_5.txt,ILS-100,6,377.000000,0.1164,
scenario2,fully_correlated_sc2,800,kpfs_5.txt,ILS-300,6,381.000000,0.0935,
scenario2,fully_correlated_sc2,800,kpfs_5.txt,ILS-2,7,372.000000,0.0151,
scenario2,fully_correlated_sc2,800,kpfs_5.txt,ILS-10,7,375.000000,0.0317,
scenario2,fully_correlated_sc2,800,kpfs_5.txt,ILS-50,7,375.000000,0.0716,
scenario2,fully_correlated_sc2,800,kpfs_5.txt,ILS-100,7,392.000000,0.2255,
scenario2,fully_correlated_sc2,800,kpfs_5.txt,ILS-300,7,378.000000,0.1335,
scenario2,fully_correlated_sc2,800,kpfs_5.txt,ILS-2,8,382.000000,0.0127,
scenario2,fully_correlated_sc2,800,kpfs_5.txt,ILS-10,8,392.000000,0.0353,
scenario2,fully_correlated_sc2,800,kpfs_5.txt,ILS-50,8,385.000000,0.1271,
scenario2,fully_correlated_sc2,800,kpfs_5.txt,ILS-100,8,382.000000,0.1836,
scenario2,fully_correlated_sc2,800,kpfs_5.txt,ILS-300,8,392.000000,0.2812,
scenario2,fully_correlated_sc2,800,kpfs_5.txt,ILS-2,9,372.000000,0.0117,
scenario2,fully_correlated_sc2,800,kpfs_5.txt,ILS-10,9,377.000000,0.0253,
scenario2,fully_correlated_sc2,800,kpfs_5.txt,ILS-50,9,382.000000,0.2155,
scenario2,fully_correlated_sc2,800,kpfs_5.txt,ILS-100,9,376.000000,0.0888,
scenario2,fully_correlated_sc2,800,kpfs_5.txt,ILS-300,9,371.000000,0.1507,
scenario2,fully_correlated_sc2,800,kpfs_5.txt,ILS-2,10,371.000000,0.0126,
scenario2,fully_correlated_sc2,800,kpfs_5.txt,ILS-10,10,377.000000,0.0217,
scenario2,fully_correlated_sc2,800,kpfs_5.txt,ILS-50,10,380.000000,0.1180,
scenario2,fully_correlated_sc2,800,kpfs_5.txt,ILS-100,10,376.000000,0.0942,
scenario2,fully_correlated_sc2,800,kpfs_5.txt,ILS-300,10,383.000000,0.1731,
scenario2,fully_correlated_sc2,800,kpfs_6.txt,ILS-2,1,384.000000,0.0120,
scenario2,fully_correlated_sc2,800,kpfs_6.txt,ILS-10,1,398.000000,0.0263,
scenario2,fully_correlated_sc2,800,kpfs_6.txt,ILS-50,1,389.000000,0.1033,
scenario2,fully_correlated_sc2,800,kpfs_6.txt,ILS-100,1,387.000000,0.0873,
scenario2,fully_correlated_sc2,800,kpfs_6.txt,ILS-300,1,400.000000,0.1574,
scenario2,fully_correlated_sc2,800,kpfs_6.txt,ILS-2,2,394.000000,0.0133,
scenario2,fully_correlated_sc2,800,kpfs_6.txt,ILS-10,2,398.000000,0.0367,
scenario2,fully_correlated_sc2,800,kpfs_6.txt,ILS-50,2,400.000000,0.1757,
scenario2,fully_correlated_sc2,800,kpfs_6.txt,ILS-100,2,387.000000,0.0922,
scenario2,fully_correlated_sc2,800,kpfs_6.txt,ILS-300,2,400.000000,0.2143,
scenario2,fully_correlated_sc2,800,kpfs_6.txt,ILS-2,3,383.000000,0.0140,
scenario2,fully_correlated_sc2,800,kpfs_6.txt,ILS-10,3,375.000000,0.0194,
scenario2,fully_correlated_sc2,800,kpfs_6.txt,ILS-50,3,394.000000,0.1214,
scenario2,fully_correlated_sc2,800,kpfs_6.txt,ILS-100,3,388.000000,0.1191,
scenario2,fully_correlated_sc2,800,kpfs_6.txt,ILS-300,3,386.000000,0.1018,
scenario2,fully_correlated_sc2,800,kpfs_6.txt,ILS-2,4,377.000000,0.0126,
scenario2,fully_correlated_sc2,800,kpfs_6.txt,ILS-10,4,398.000000,0.0287,
scenario2,fully_correlated_sc2,800,kpfs_6.txt,ILS-50,4,382.000000,0.0656,
scenario2,fully_correlated_sc2,800,kpfs_6.txt,ILS-100,4,398.000000,0.2032,
scenario2,fully_correlated_sc2,800,kpfs_6.txt,ILS-300,4,397.000000,0.2764,
scenario2,fully_correlated_sc2,800,kpfs_6.txt,ILS-2,5,388.000000,0.0134,
scenario2,fully_correlated_sc2,800,kpfs_6.txt,ILS-10,5,395.000000,0.0316,
scenario2,fully_correlated_sc2,800,kpfs_6.txt,ILS-50,5,401.000000,0.1254,
scenario2,fully_correlated_sc2,800,kpfs_6.txt,ILS-100,5,385.000000,0.1259,
scenario2,fully_correlated_sc2,800,kpfs_6.txt,ILS-300,5,394.000000,0.1720,
scenario2,fully_correlated_sc2,800,kpfs_6.txt,ILS-2,6,380.000000,0.0123,
scenario2,fully_correlated_sc2,800,kpfs_6.txt,ILS-10,6,394.000000,0.0308,
scenario2,fully_correlated_sc2,800,kpfs_6.txt,ILS-50,6,395.000000,0.1341,
scenario2,fully_correlated_sc2,800,kpfs_6.txt,ILS-100,6,394.000000,0.1674,
scenario2,fully_correlated_sc2,800,kpfs_6.txt,ILS-300,6,385.000000,0.1320,
scenario2,fully_correlated_sc2,800,kpfs_6.txt,ILS-2,7,371.000000,0.0110,
scenario2,fully_correlated_sc2,800,kpfs_6.txt,ILS-10,7,387.000000,0.0537,
scenario2,fully_correlated_sc2,800,kpfs_6.txt,ILS-50,7,383.000000,0.0863,
scenario2,fully_correlated_sc2,800,kpfs_6.txt,ILS-100,7,396.000000,0.3138,
scenario2,fully_correlated_sc2,800,kpfs_6.txt,ILS-300,7,387.000000,0.0948,
scenario2,fully_correlated_sc2,800,kpfs_6.txt,ILS-2,8,381.000000,0.0117,
scenario2,fully_correlated_sc2,800,kpfs_6.txt,ILS-10,8,386.000000,0.0241,
scenario2,fully_correlated_sc2,800,kpfs_6.txt,ILS-50,8,377.000000,0.0669,
scenario2,fully_correlated_sc2,800,kpfs_6.txt,ILS-100,8,395.000000,0.1577,
scenario2,fully_correlated_sc2,800,kpfs_6.txt,ILS-300,8,382.000000,0.1206,
scenario2,fully_correlated_sc2,800,kpfs_6.txt,ILS-2,9,385.000000,0.0128,
scenario2,fully_correlated_sc2,800,kpfs_6.txt,ILS-10,9,395.000000,0.0376,
scenario2,fully_correlated_sc2,800,kpfs_6.txt,ILS-50,9,401.000000,0.1518,
scenario2,fully_correlated_sc2,800,kpfs_6.txt,ILS-100,9,400.000000,0.2480,
scenario2,fully_correlated_sc2,800,kpfs_6.txt,ILS-300,9,396.000000,0.1217,
scenario2,fully_correlated_sc2,800,kpfs_6.txt,ILS-2,10,391.000000,0.0146,
scenario2,fully_correlated_sc2,800,kpfs_6.txt,ILS-10,10,398.000000,0.0292,
scenario2,fully_correlated_sc2,800,kpfs_6.txt,ILS-50,10,394.000000,0.2075,
scenario2,fully_correlated_sc2,800,kpfs_6.txt,ILS-100,10,401.000000,0.1041,
scenario2,fully_correlated_sc2,800,kpfs_6.txt,ILS-300,10,398.000000,0.2604,
scenario2,fully_correlated_sc2,800,kpfs_7.txt,ILS-2,1,391.000000,0.0116,
scenario2,fully_correlated_sc2,800,kpfs_7.txt,ILS-10,1,399.000000,0.0540,
scenario2,fully_correlated_sc2,800,kpfs_7.txt,ILS-50,1,402.000000,0.0870,
scenario2,fully_correlated_sc2,800,kpfs_7.txt,ILS-100,1,413.000000,0.1140,
scenario2,fully_correlated_sc2,800,kpfs_7.txt,ILS-300,1,402.000000,0.1381,
scenario2,fully_correlated_sc2,800,kpfs_7.txt,ILS-2,2,401.000000,0.0134,
scenario2,fully_correlated_sc2,800,kpfs_7.txt,ILS-10,2,403.000000,0.0485,
scenario2,fully_correlated_sc2,800,kpfs_7.txt,ILS-50,2,406.000000,0.0861,
scenario2,fully_correlated_sc2,800,kpfs_7.txt,ILS-100,2,406.000000,0.1507,
scenario2,fully_correlated_sc2,800,kpfs_7.txt,ILS-300,2,410.000000,0.1729,
scenario2,fully_correlated_sc2,800,kpfs_7.txt,ILS-2,3,384.000000,0.0116,
scenario2,fully_correlated_sc2,800,kpfs_7.txt,ILS-10,3,399.000000,0.0179,
scenario2,fully_correlated_sc2,800,kpfs_7.txt,ILS-50,3,405.000000,0.1235,
scenario2,fully_correlated_sc2,800,kpfs_7.txt,ILS-100,3,400.000000,0.1459,
scenario2,fully_correlated_sc2,800,kpfs_7.txt,ILS-300,3,405.000000,0.1795,
scenario2,fully_correlated_sc2,800,kpfs_7.txt,ILS-2,4,399.000000,0.0153,
scenario2,fully_correlated_sc2,800,kpfs_7.txt,ILS-10,4,403.000000,0.0280,
scenario2,fully_correlated_sc2,800,kpfs_7.txt,ILS-50,4,405.000000,0.1153,
scenario2,fully_correlated_sc2,800,kpfs_7.txt,ILS-100,4,404.000000,0.1059,
scenario2,fully_correlated_sc2,800,kpfs_7.txt,ILS-300,4,403.000000,0.1592,
scenario2,fully_correlated_sc2,800,kpfs_7.txt,ILS-2,5,392.000000,0.0127,
scenario2,fully_correlated_sc2,800,kpfs_7.txt,ILS-10,5,401.000000,0.0214,
scenario2,fully_correlated_sc2,800,kpfs_7.txt,ILS-50,5,391.000000,0.0652,
scenario2,fully_correlated_sc2,800,kpfs_7.txt,ILS-100,5,406.000000,0.0846,
scenario2,fully_correlated_sc2,800,kpfs_7.txt,ILS-300,5,400.000000,0.0936,
scenario2,fully_correlated_sc2,800,kpfs_7.txt,ILS-2,6,403.000000,0.0142,
scenario2,fully_correlated_sc2,800,kpfs_7.txt,ILS-10,6,395.000000,0.0265,
scenario2,fully_correlated_sc2,800,kpfs_7.txt,ILS-50,6,400.000000,0.0650,
scenario2,fully_correlated_sc2,800,kpfs_7.txt,ILS-100,6,400.000000,0.1043,
scenario2,fully_correlated_sc2,800,kpfs_7.txt,ILS-300,6,401.000000,0.1719,
scenario2,fully_correlated_sc2,800,kpfs_7.txt,ILS-2,7,381.000000,0.0121,
scenario2,fully_correlated_sc2,800,kpfs_7.txt,ILS-10,7,405.000000,0.0242,
scenario2,fully_correlated_sc2,800,kpfs_7.txt,ILS-50,7,397.000000,0.1378,
scenario2,fully_correlated_sc2,800,kpfs_7.txt,ILS-100,7,392.000000,0.1190,
scenario2,fully_correlated_sc2,800,kpfs_7.txt,ILS-300,7,403.000000,0.1543,
scenario2,fully_correlated_sc2,800,kpfs_7.txt,ILS-2,8,403.000000,0.0133,
scenario2,fully_correlated_sc2,800,kpfs_7.txt,ILS-10,8,403.000000,0.0244,
scenario2,fully_correlated_sc2,800,kpfs_7.txt,ILS-50,8,403.000000,0.1457,
scenario2,fully_correlated_sc2,800,kpfs_7.txt,ILS-100,8,403.000000,0.1523,
scenario2,fully_correlated_sc2,800,kpfs_7.txt,ILS-300,8,408.000000,0.1443,
scenario2,fully_correlated_sc2,800,kpfs_7.txt,ILS-2,9,398.000000,0.0094,
scenario2,fully_correlated_sc2,800,kpfs_7.txt,ILS-10,9,389.000000,0.0260,
scenario2,fully_correlated_sc2,800,kpfs_7.txt,ILS-50,9,402.000000,0.0712,
scenario2,fully_correlated_sc2,800,kpfs_7.txt,ILS-100,9,393.000000,0.0835,
scenario2,fully_correlated_sc2,800,kpfs_7.txt,ILS-300,9,396.000000,0.0950,
scenario2,fully_correlated_sc2,800,kpfs_7.txt,ILS-2,10,403.000000,0.0133,
scenario2,fully_correlated_sc2,800,kpfs_7.txt,ILS-10,10,402.000000,0.0508,
scenario2,fully_correlated_sc2,800,kpfs_7.txt,ILS-50,10,405.000000,0.0947,
scenario2,fully_correlated_sc2,800,kpfs_7.txt,ILS-100,10,408.000000,0.2156,
scenario2,fully_correlated_sc2,800,kpfs_7.txt,ILS-300,10,394.000000,0.1342,
scenario2,fully_correlated_sc2,800,kpfs_8.txt,ILS-2,1,409.000000,0.0134,
scenario2,fully_correlated_sc2,800,kpfs_8.txt,ILS-10,1,420.000000,0.0391,
scenario2,fully_correlated_sc2,800,kpfs_8.txt,ILS-50,1,415.000000,0.1069,
scenario2,fully_correlated_sc2,800,kpfs_8.txt,ILS-100,1,412.000000,0.1329,
scenario2,fully_correlated_sc2,800,kpfs_8.txt,ILS-300,1,409.000000,0.1185,
scenario2,fully_correlated_sc2,800,kpfs_8.txt,ILS-2,2,407.000000,0.0110,
scenario2,fully_correlated_sc2,800,kpfs_8.txt,ILS-10,2,408.000000,0.0263,
